2010-01-22 14:00:00,959314.20,0.00,0.00 
2010-01-22 15:00:00,959314.20,0.00,0.00 
2010-01-22 16:00:00,959314.20,0.00,0.00 
2010-01-22 17:00:00,959314.20,0.00,0.00 
2010-01-22 18:00:00,959314.20,0.00,0.00 
2010-01-25 11:00:00,959314.20,0.00,0.00 
2010-01-25 12:00:00,959314.20,0.00,0.00 
2010-01-25 13:00:00,959314.20,0.00,0.00 
2010-01-25 14:00:00,959314.20,0.00,0.00 
2010-01-25 15:00:00,959314.20,0.00,0.00 
2010-01-25 16:00:00,959314.20,0.00,0.00 
2010-01-25 17:00:00,959314.20,0.00,0.00 
2010-01-25 18:00:00,959314.20,0.00,0.00 
2010-01-26 11:00:00,959314.20,0.00,0.00 
2010-01-26 12:00:00,959314.20,0.00,0.00 
2010-01-26 13:00:00,959314.20,0.00,0.00 
2010-01-26 14:00:00,959314.20,0.00,0.00 
2010-01-26 15:00:00,959314.20,0.00,0.00 
2010-01-26 16:00:00,959314.20,0.00,0.00 
2010-01-26 17:00:00,959314.20,0.00,0.00 
2010-01-26 18:00:00,959314.20,0.00,0.00 
2010-01-27 11:00:00,959314.20,0.00,0.00 
2010-01-27 12:00:00,959314.20,0.00,0.00 
2010-01-27 13:00:00,959314.20,0.00,0.00 
2010-01-27 14:00:00,959314.20,0.00,0.00 
2010-01-27 15:00:00,959314.20,0.00,0.00 
2010-01-27 16:00:00,959314.20,0.00,0.00 
2010-01-27 17:00:00,959314.20,0.00,0.00 
2010-01-27 18:00:00,959314.20,0.00,0.00 
2010-01-28 11:01:00,959314.20,0.00,0.00 
2010-01-28 12:00:00,959314.20,0.00,0.00 
2010-01-28 13:00:00,959314.20,0.00,0.00 
2010-01-28 14:00:00,3240.90,954779.70,955926.30 
2010-01-28 15:00:00,3240.90,952016.10,955926.30 
2010-01-28 16:00:00,3240.90,956279.10,955926.30 
2010-01-28 17:00:00,3240.90,955353.00,955926.30 
2010-01-28 18:00:00,3240.90,954676.80,955926.30 
2010-01-29 11:01:00,3240.90,947106.30,955926.30 
2010-01-29 12:00:00,3240.90,949473.00,947253.30 
2010-01-29 13:00:00,949421.10,0.00,0.00 
2010-01-29 14:00:00,949421.10,0.00,0.00 
2010-01-29 15:00:00,949421.10,0.00,0.00 
2010-01-29 16:00:00,949421.10,0.00,0.00 
2010-01-29 17:00:00,949421.10,0.00,0.00 
2010-01-29 18:00:00,949421.10,0.00,0.00 
2010-02-01 11:00:00,949421.10,0.00,0.00 
2010-02-01 12:00:00,949421.10,0.00,0.00 
2010-02-01 13:00:00,949421.10,0.00,0.00 
2010-02-01 14:00:00,949421.10,0.00,0.00 
2010-02-01 15:00:00,949421.10,0.00,0.00 
2010-02-01 16:00:00,949421.10,0.00,0.00 
2010-02-01 17:00:00,949421.10,0.00,0.00 
2010-02-01 18:00:00,949421.10,0.00,0.00 
2010-02-02 11:00:00,949421.10,0.00,0.00 
2010-02-02 12:00:00,949421.10,0.00,0.00 
2010-02-02 13:00:00,949421.10,0.00,0.00 
2010-02-02 14:00:00,949421.10,0.00,0.00 
2010-02-02 15:00:00,949421.10,0.00,0.00 
2010-02-02 16:00:00,949421.10,0.00,0.00 
2010-02-02 17:00:00,1077.60,946574.50,948198.50 
2010-02-02 18:00:00,1077.60,946328.00,948198.50 
2010-02-03 11:01:00,1077.60,949126.50,948198.50 
2010-02-03 12:00:00,1077.60,947763.50,949271.50 
2010-02-03 13:00:00,1077.60,950359.00,949271.50 
2010-02-03 14:00:00,1077.60,949880.50,949271.50 
2010-02-03 15:00:00,1077.60,950475.00,949271.50 
2010-02-03 16:00:00,1077.60,947865.00,949271.50 
2010-02-03 17:00:00,1077.60,946734.00,949271.50 
2010-02-03 18:00:00,1077.60,949822.50,949271.50 
2010-02-04 11:00:00,1077.60,950446.00,949271.50 
2010-02-04 12:00:00,1077.60,947154.50,950591.00 
2010-02-04 13:00:00,1077.60,945936.50,950591.00 
2010-02-04 14:00:00,1077.60,942703.00,950591.00 
2010-02-04 15:00:00,1077.60,943660.00,950591.00 
2010-02-04 16:00:00,1077.60,943587.50,950591.00 
2010-02-04 17:00:00,1077.60,940064.00,950591.00 
2010-02-04 18:00:00,939372.60,0.00,0.00 
2010-02-05 11:01:00,939372.60,0.00,0.00 
2010-02-05 12:00:00,939372.60,0.00,0.00 
2010-02-05 13:00:00,939372.60,0.00,0.00 
2010-02-05 14:00:00,939372.60,0.00,0.00 
2010-02-05 15:00:00,939372.60,0.00,0.00 
2010-02-05 16:00:00,939372.60,0.00,0.00 
2010-02-05 17:00:00,939372.60,0.00,0.00 
2010-02-05 18:00:00,939372.60,0.00,0.00 
2010-02-08 11:01:00,939372.60,0.00,0.00 
2010-02-08 12:00:00,939372.60,0.00,0.00 
2010-02-08 13:00:00,939372.60,0.00,0.00 
2010-02-08 14:00:00,939372.60,0.00,0.00 
2010-02-08 15:00:00,939372.60,0.00,0.00 
2010-02-08 16:00:00,939372.60,0.00,0.00 
2010-02-08 17:00:00,939372.60,0.00,0.00 
2010-02-08 18:00:00,939372.60,0.00,0.00 
2010-02-09 11:00:00,939372.60,0.00,0.00 
2010-02-09 12:00:00,939372.60,0.00,0.00 
2010-02-09 13:00:00,939372.60,0.00,0.00 
2010-02-09 14:00:00,939372.60,0.00,0.00 
2010-02-09 15:00:00,939372.60,0.00,0.00 
2010-02-09 16:00:00,939372.60,0.00,0.00 
2010-02-09 17:00:00,939372.60,0.00,0.00 
2010-02-09 18:00:00,939372.60,0.00,0.00 
2010-02-10 11:01:00,939372.60,0.00,0.00 
2010-02-10 12:00:00,939372.60,0.00,0.00 
2010-02-10 13:00:00,939372.60,0.00,0.00 
2010-02-10 14:00:00,939372.60,0.00,0.00 
2010-02-10 15:00:00,939372.60,0.00,0.00 
