dateTime,open,high,low,close,adjClose,vol,openInterest
1268150400000,1.35764,1.35919,1.35711,1.35810,1.35810,2103,0
1268154000000,1.35811,1.35853,1.35629,1.35851,1.35851,1791,0
1268157600000,1.35848,1.36038,1.35730,1.36038,1.36038,1333,0
1268161200000,1.36040,1.36161,1.35967,1.35980,1.35980,1427,0
1268164800000,1.35983,1.36054,1.35887,1.35893,1.35893,1001,0
1268168400000,1.35899,1.36015,1.35859,1.35989,1.35989,991,0
1268172000000,1.35990,1.36029,1.35969,1.36008,1.36008,610,0
1268175600000,1.36007,1.36065,1.35912,1.36013,1.36013,956,0
1268179200000,1.36013,1.36127,1.35998,1.36054,1.36054,894,0
1268182800000,1.36059,1.36085,1.35893,1.35954,1.35954,1155,0
1268186400000,1.35957,1.36051,1.35900,1.35944,1.35944,892,0
1268190000000,1.35947,1.35975,1.35869,1.35952,1.35952,854,0
1268193600000,1.35953,1.36031,1.35924,1.35982,1.35982,732,0
1268197200000,1.35986,1.36048,1.35967,1.35993,1.35993,656,0
1268200800000,1.35991,1.36049,1.35938,1.35981,1.35981,773,0
1268204400000,1.35978,1.36020,1.35820,1.35822,1.35822,1038,0
1268208000000,1.35826,1.35839,1.35539,1.35565,1.35565,1800,0
1268211600000,1.35566,1.35761,1.35440,1.35686,1.35686,1691,0
1268215200000,1.35684,1.35940,1.35651,1.35806,1.35806,2144,0
1268218800000,1.35804,1.35886,1.35748,1.35833,1.35833,1277,0
1268222400000,1.35834,1.36222,1.35772,1.36142,1.36142,1639,0
1268226000000,1.36141,1.36250,1.36073,1.36079,1.36079,1273,0
1268229600000,1.36080,1.36167,1.35952,1.36155,1.36155,1612,0
1268233200000,1.36152,1.36307,1.36060,1.36135,1.36135,2164,0
1268236800000,1.36137,1.36658,1.36137,1.36649,1.36649,2382,0
1268240400000,1.36642,1.36793,1.36419,1.36565,1.36565,2241,0
1268244000000,1.36566,1.36583,1.36218,1.36490,1.36490,1845,0
1268247600000,1.36485,1.36491,1.36371,1.36424,1.36424,1078,0
1268251200000,1.36423,1.36647,1.36387,1.36497,1.36497,1163,0
1268254800000,1.36496,1.36549,1.36399,1.36502,1.36502,987,0
1268258400000,1.36501,1.36618,1.36492,1.36561,1.36561,995,0
1268262000000,1.36563,1.36583,1.36513,1.36548,1.36548,414,0
1268265600000,1.36548,1.36552,1.36412,1.36432,1.36432,496,0
1268269200000,1.36433,1.36530,1.36291,1.36299,1.36299,1125,0
1268272800000,1.36297,1.36466,1.36280,1.36408,1.36408,1084,0
1268276400000,1.36407,1.36472,1.36307,1.36412,1.36412,1141,0
1268280000000,1.36408,1.36415,1.36298,1.36302,1.36302,631,0
1268283600000,1.36298,1.36438,1.36289,1.36403,1.36403,851,0
1268287200000,1.36407,1.36478,1.36394,1.36423,1.36423,639,0
1268290800000,1.36424,1.36482,1.36306,1.36360,1.36360,999,0
1268294400000,1.36358,1.36434,1.36206,1.36330,1.36330,1301,0
1268298000000,1.36339,1.36551,1.36256,1.36551,1.36551,1248,0
1268301600000,1.36557,1.36591,1.36402,1.36548,1.36548,1284,0
1268305200000,1.36554,1.36678,1.36506,1.36527,1.36527,1516,0
1268308800000,1.36523,1.36657,1.36469,1.36519,1.36519,1122,0
1268312400000,1.36516,1.36638,1.36509,1.36619,1.36619,1036,0
1268316000000,1.36620,1.36864,1.36316,1.36454,1.36454,2516,0
1268319600000,1.36453,1.36509,1.36253,1.36361,1.36361,2670,0
1268323200000,1.36368,1.36821,1.36368,1.36733,1.36733,2659,0
1268326800000,1.36732,1.36815,1.36539,1.36714,1.36714,2396,0
1268330400000,1.36713,1.36772,1.36606,1.36695,1.36695,1446,0
1268334000000,1.36694,1.36767,1.36640,1.36659,1.36659,924,0
1268337600000,1.36660,1.36771,1.36627,1.36717,1.36717,929,0
1268341200000,1.36713,1.36796,1.36701,1.36790,1.36790,970,0
1268344800000,1.36789,1.36797,1.36738,1.36790,1.36790,676,0
1268348400000,1.36784,1.36792,1.36719,1.36765,1.36765,605,0
1268352000000,1.36770,1.36859,1.36758,1.36841,1.36841,879,0
1268355600000,1.36842,1.36887,1.36767,1.36818,1.36818,779,0
1268359200000,1.36812,1.36840,1.36693,1.36758,1.36758,892,0
1268362800000,1.36759,1.36817,1.36730,1.36795,1.36795,773,0
1268366400000,1.36798,1.36920,1.36790,1.36901,1.36901,883,0
1268370000000,1.36898,1.36955,1.36891,1.36929,1.36929,719,0
1268373600000,1.36921,1.37004,1.36918,1.36953,1.36953,950,0
1268377200000,1.36952,1.37064,1.36890,1.37064,1.37064,1420,0
1268380800000,1.37063,1.37064,1.36862,1.36979,1.36979,1820,0
1268384400000,1.36982,1.37252,1.36934,1.37208,1.37208,2091,0
1268388000000,1.37210,1.37629,1.37151,1.37584,1.37584,2247,0
1268391600000,1.37582,1.37954,1.37523,1.37753,1.37753,2439,0
1268395200000,1.37755,1.37861,1.37661,1.37743,1.37743,1824,0
1268398800000,1.37744,1.37841,1.37609,1.37679,1.37679,1593,0
1268402400000,1.37682,1.37763,1.37420,1.37582,1.37582,2690,0
1268406000000,1.37574,1.37590,1.37351,1.37482,1.37482,2315,0
1268409600000,1.37487,1.37617,1.37279,1.37561,1.37561,2901,0
1268413200000,1.37564,1.37764,1.37521,1.37523,1.37523,2575,0
1268416800000,1.37521,1.37640,1.37471,1.37551,1.37551,1599,0
1268420400000,1.37549,1.37623,1.37509,1.37571,1.37571,892,0
1268424000000,1.37574,1.37658,1.37548,1.37578,1.37578,1011,0
1268427600000,1.37579,1.37632,1.37527,1.37612,1.37612,719,0
1268431200000,1.37609,1.37686,1.37583,1.37678,1.37678,656,0
1268611200000,1.37612,1.37746,1.37611,1.37727,1.37727,619,0
1268614800000,1.37728,1.37737,1.37481,1.37491,1.37491,1168,0
1268618400000,1.37497,1.37552,1.37356,1.37370,1.37370,1251,0
1268622000000,1.37373,1.37467,1.37372,1.37398,1.37398,880,0
1268625600000,1.37387,1.37431,1.37259,1.37324,1.37324,1195,0
1268629200000,1.37325,1.37415,1.37309,1.37357,1.37357,661,0
1268632800000,1.37355,1.37442,1.37354,1.37373,1.37373,693,0
1268636400000,1.37372,1.37516,1.37290,1.37504,1.37504,1185,0
1268640000000,1.37505,1.37599,1.37356,1.37360,1.37360,1937,0
1268643600000,1.37363,1.37493,1.37269,1.37312,1.37312,2301,0
1268647200000,1.37310,1.37310,1.37070,1.37070,1.37070,2027,0
1268650800000,1.37076,1.37213,1.37005,1.37037,1.37037,1522,0
1268654400000,1.37038,1.37280,1.37038,1.37195,1.37195,1556,0
1268658000000,1.37191,1.37236,1.37063,1.37171,1.37171,1826,0
1268661600000,1.37169,1.37172,1.36982,1.37009,1.37009,2378,0
1268665200000,1.37004,1.37061,1.36820,1.36858,1.36858,2724,0
1268668800000,1.36856,1.36859,1.36486,1.36502,1.36502,2891,0
1268672400000,1.36497,1.36668,1.36423,1.36542,1.36542,1906,0
1268676000000,1.36541,1.36727,1.36540,1.36720,1.36720,1081,0
1268679600000,1.36718,1.36767,1.36622,1.36725,1.36725,1152,0
1268683200000,1.36723,1.36746,1.36653,1.36723,1.36723,977,0
1268686800000,1.36722,1.36800,1.36710,1.36758,1.36758,942,0
1268690400000,1.36759,1.36773,1.36699,1.36752,1.36752,629,0
1268694000000,1.36759,1.36802,1.36722,1.36724,1.36724,816,0
1268697600000,1.36731,1.36775,1.36716,1.36732,1.36732,643,0
1268701200000,1.36729,1.36802,1.36582,1.36693,1.36693,1404,0
1268704800000,1.36690,1.36831,1.36686,1.36813,1.36813,1079,0
1268708400000,1.36816,1.36869,1.36802,1.36831,1.36831,973,0
1268712000000,1.36834,1.36961,1.36831,1.36925,1.36925,946,0
1268715600000,1.36924,1.36969,1.36906,1.36967,1.36967,845,0
1268719200000,1.36966,1.36980,1.36875,1.36924,1.36924,985,0
1268722800000,1.36923,1.37003,1.36814,1.36833,1.36833,1115,0
1268726400000,1.36831,1.36861,1.36566,1.36637,1.36637,1894,0
1268730000000,1.36645,1.36839,1.36602,1.36780,1.36780,2152,0
1268733600000,1.36779,1.36962,1.36741,1.36944,1.36944,1609,0
1268737200000,1.36949,1.37034,1.36808,1.36871,1.36871,1631,0
1268740800000,1.36880,1.37311,1.36880,1.37139,1.37139,2061,0
1268744400000,1.37140,1.37248,1.37099,1.37181,1.37181,1499,0
1268748000000,1.37180,1.37334,1.37154,1.37162,1.37162,2049,0
1268751600000,1.37168,1.37698,1.37161,1.37585,1.37585,2498,0
1268755200000,1.37587,1.37701,1.37362,1.37573,1.37573,2898,0
1268758800000,1.37576,1.37673,1.37468,1.37540,1.37540,2022,0
1268762400000,1.37544,1.37562,1.37268,1.37268,1.37268,1306,0
1268766000000,1.37270,1.37762,1.37163,1.37558,1.37558,3458,0
1268769600000,1.37554,1.37825,1.37431,1.37757,1.37757,2141,0
1268773200000,1.37754,1.37756,1.37599,1.37651,1.37651,1101,0
1268776800000,1.37654,1.37800,1.37577,1.37718,1.37718,1155,0
1268780400000,1.37715,1.37719,1.37626,1.37627,1.37627,672,0
1268784000000,1.37642,1.37685,1.37633,1.37672,1.37672,472,0
1268787600000,1.37673,1.37752,1.37633,1.37663,1.37663,1045,0
1268791200000,1.37660,1.37761,1.37630,1.37679,1.37679,859,0
1268794800000,1.37678,1.37723,1.37640,1.37692,1.37692,658,0
1268798400000,1.37697,1.37854,1.37679,1.37802,1.37802,910,0
1268802000000,1.37805,1.37861,1.37770,1.37851,1.37851,981,0
1268805600000,1.37850,1.37864,1.37799,1.37804,1.37804,851,0
1268809200000,1.37803,1.37905,1.37731,1.37877,1.37877,1207,0
1268812800000,1.37879,1.38171,1.37874,1.37947,1.37947,2777,0
1268816400000,1.37954,1.38016,1.37727,1.37762,1.37762,2442,0
1268820000000,1.37761,1.37786,1.37595,1.37744,1.37744,2521,0
1268823600000,1.37746,1.37968,1.37746,1.37888,1.37888,2092,0
1268827200000,1.37890,1.37925,1.37727,1.37743,1.37743,1662,0
1268830800000,1.37745,1.37755,1.37531,1.37571,1.37571,2137,0
1268834400000,1.37575,1.37650,1.37377,1.37528,1.37528,2750,0
1268838000000,1.37530,1.37668,1.37395,1.37488,1.37488,2711,0
1268841600000,1.37484,1.37501,1.37261,1.37383,1.37383,2597,0
1268845200000,1.37385,1.37627,1.37385,1.37621,1.37621,2168,0
1268848800000,1.37624,1.37783,1.37592,1.37752,1.37752,1806,0
1268852400000,1.37751,1.37751,1.37509,1.37524,1.37524,1372,0
1268856000000,1.37522,1.37537,1.37319,1.37392,1.37392,1342,0
1268859600000,1.37391,1.37422,1.37320,1.37369,1.37369,774,0
1268863200000,1.37368,1.37402,1.37333,1.37340,1.37340,588,0
1268866800000,1.37339,1.37384,1.37312,1.37353,1.37353,365,0
1268870400000,1.37342,1.37402,1.37322,1.37363,1.37363,749,0
1268874000000,1.37360,1.37388,1.37111,1.37232,1.37232,1536,0
1268877600000,1.37230,1.37236,1.37124,1.37200,1.37200,1414,0
1268881200000,1.37201,1.37267,1.37166,1.37246,1.37246,714,0
1268884800000,1.37247,1.37273,1.37130,1.37169,1.37169,771,0
1268888400000,1.37172,1.37282,1.36998,1.37027,1.37027,900,0
1268892000000,1.37026,1.37065,1.36669,1.36724,1.36724,2738,0
1268895600000,1.36718,1.36843,1.36676,1.36821,1.36821,1631,0
1268899200000,1.36819,1.36858,1.36472,1.36527,1.36527,2358,0
1268902800000,1.36528,1.36789,1.36521,1.36683,1.36683,2000,0
1268906400000,1.36681,1.36950,1.36601,1.36892,1.36892,2148,0
1268910000000,1.36894,1.36951,1.36744,1.36861,1.36861,1668,0
1268913600000,1.36863,1.36874,1.36641,1.36712,1.36712,1644,0
1268917200000,1.36710,1.36856,1.36650,1.36659,1.36659,1867,0
1268920800000,1.36661,1.36859,1.36563,1.36805,1.36805,2278,0
1268924400000,1.36802,1.36938,1.36558,1.36611,1.36611,2685,0
1268928000000,1.36609,1.36672,1.35862,1.36012,1.36012,3284,0
1268931600000,1.36010,1.36198,1.35916,1.36042,1.36042,2289,0
1268935200000,1.36041,1.36327,1.36014,1.36307,1.36307,2007,0
1268938800000,1.36301,1.36316,1.36120,1.36196,1.36196,1448,0
1268942400000,1.36194,1.36222,1.36070,1.36084,1.36084,1014,0
1268946000000,1.36086,1.36183,1.36071,1.36076,1.36076,1039,0
1268949600000,1.36077,1.36104,1.35969,1.36056,1.36056,962,0
1268953200000,1.36057,1.36085,1.36010,1.36072,1.36072,652,0
1268956800000,1.36075,1.36142,1.36074,1.36114,1.36114,632,0
1268960400000,1.36111,1.36215,1.36038,1.36159,1.36159,1247,0
1268964000000,1.36158,1.36195,1.36053,1.36152,1.36152,1046,0
1268967600000,1.36153,1.36217,1.36092,1.36193,1.36193,1002,0
1268971200000,1.36191,1.36258,1.36173,1.36253,1.36253,802,0
1268974800000,1.36251,1.36263,1.36188,1.36191,1.36191,612,0
1268978400000,1.36189,1.36240,1.36139,1.36203,1.36203,910,0
1268982000000,1.36200,1.36200,1.35987,1.36133,1.36133,1326,0
1268985600000,1.36136,1.36239,1.36061,1.36135,1.36135,1630,0
1268989200000,1.36132,1.36259,1.35781,1.35896,1.35896,2452,0
1268992800000,1.35895,1.35999,1.35617,1.35663,1.35663,2273,0
1268996400000,1.35660,1.35756,1.35591,1.35735,1.35735,2212,0
1269000000000,1.35738,1.35742,1.35524,1.35647,1.35647,2020,0
1269003600000,1.35645,1.35657,1.35331,1.35503,1.35503,2419,0
1269007200000,1.35505,1.35561,1.35263,1.35373,1.35373,2413,0
1269010800000,1.35377,1.35458,1.35071,1.35157,1.35157,3076,0
1269014400000,1.35153,1.35293,1.35029,1.35288,1.35288,2598,0
1269018000000,1.35283,1.35423,1.35131,1.35392,1.35392,2144,0
1269021600000,1.35396,1.35439,1.35316,1.35429,1.35429,1452,0
1269025200000,1.35436,1.35438,1.35335,1.35354,1.35354,1079,0
1269028800000,1.35350,1.35420,1.35297,1.35354,1.35354,1131,0
1269032400000,1.35351,1.35425,1.35286,1.35292,1.35292,890,0
1269036000000,1.35296,1.35301,1.35296,1.35301,1.35301,2,0
1269216000000,1.35174,1.35328,1.35111,1.35121,1.35121,576,0
1269219600000,1.35118,1.35162,1.35089,1.35127,1.35127,776,0
1269223200000,1.35128,1.35255,1.35089,1.35187,1.35187,921,0
1269226800000,1.35190,1.35212,1.35138,1.35189,1.35189,644,0
1269230400000,1.35191,1.35227,1.35060,1.35133,1.35133,1006,0
1269234000000,1.35137,1.35231,1.35128,1.35191,1.35191,709,0
1269237600000,1.35192,1.35192,1.35031,1.35036,1.35036,791,0
1269241200000,1.35035,1.35139,1.35035,1.35057,1.35057,956,0
1269244800000,1.35056,1.35165,1.34980,1.35157,1.35157,1556,0
1269248400000,1.35152,1.35428,1.35090,1.35428,1.35428,2040,0
1269252000000,1.35418,1.35458,1.35121,1.35149,1.35149,1809,0
1269255600000,1.35145,1.35353,1.35129,1.35275,1.35275,1617,0
1269259200000,1.35278,1.35334,1.35012,1.35032,1.35032,1677,0
1269262800000,1.35036,1.35211,1.34701,1.34711,1.34711,2699,0
1269266400000,1.34710,1.34981,1.34629,1.34915,1.34915,3213,0
1269270000000,1.34923,1.35338,1.34801,1.35229,1.35229,2747,0
1269273600000,1.35236,1.35378,1.35101,1.35302,1.35302,2552,0
1269277200000,1.35304,1.35659,1.35200,1.35617,1.35617,2819,0
1269280800000,1.35616,1.35676,1.35463,1.35583,1.35583,1538,0
1269284400000,1.35593,1.35593,1.35394,1.35430,1.35430,1213,0
1269288000000,1.35426,1.35528,1.35424,1.35520,1.35520,747,0
1269291600000,1.35515,1.35579,1.35495,1.35578,1.35578,718,0
1269295200000,1.35579,1.35674,1.35518,1.35659,1.35659,736,0
1269298800000,1.35658,1.35658,1.35548,1.35578,1.35578,543,0
1269302400000,1.35574,1.35687,1.35539,1.35669,1.35669,877,0
1269306000000,1.35662,1.35669,1.35440,1.35462,1.35462,1497,0
1269309600000,1.35460,1.35539,1.35397,1.35532,1.35532,1043,0
1269313200000,1.35535,1.35559,1.35480,1.35533,1.35533,844,0
1269316800000,1.35531,1.35617,1.35511,1.35583,1.35583,688,0
1269320400000,1.35581,1.35600,1.35542,1.35554,1.35554,522,0
1269324000000,1.35553,1.35578,1.35291,1.35309,1.35309,906,0
1269327600000,1.35308,1.35325,1.35177,1.35189,1.35189,1687,0
1269331200000,1.35188,1.35219,1.35025,1.35106,1.35106,2542,0
1269334800000,1.35108,1.35292,1.35058,1.35230,1.35230,2531,0
1269338400000,1.35231,1.35333,1.35169,1.35230,1.35230,2036,0
1269342000000,1.35229,1.35256,1.35028,1.35048,1.35048,1709,0
1269345600000,1.35050,1.35067,1.34755,1.34819,1.34819,2563,0
1269349200000,1.34812,1.35110,1.34812,1.35069,1.35069,1942,0
1269352800000,1.35075,1.35296,1.34956,1.35122,1.35122,2738,0
1269356400000,1.35128,1.35600,1.35107,1.35329,1.35329,3386,0
1269360000000,1.35331,1.35444,1.35237,1.35332,1.35332,2542,0
1269363600000,1.35329,1.35622,1.35122,1.35166,1.35166,3169,0
1269367200000,1.35167,1.35240,1.34927,1.34952,1.34952,1828,0
1269370800000,1.34954,1.35052,1.34814,1.34873,1.34873,1664,0
1269374400000,1.34872,1.35147,1.34872,1.35000,1.35000,1636,0
1269378000000,1.35002,1.35089,1.34968,1.34983,1.34983,1065,0
1269381600000,1.34985,1.35060,1.34923,1.34939,1.34939,822,0
1269385200000,1.34940,1.34992,1.34890,1.34920,1.34920,705,0
1269388800000,1.34916,1.34946,1.34581,1.34680,1.34680,1746,0
1269392400000,1.34681,1.34849,1.34669,1.34719,1.34719,1438,0
1269396000000,1.34717,1.34724,1.34453,1.34651,1.34651,1635,0
1269399600000,1.34654,1.34688,1.34589,1.34640,1.34640,858,0
1269403200000,1.34638,1.34697,1.34533,1.34543,1.34543,747,0
1269406800000,1.34539,1.34639,1.34482,1.34496,1.34496,1297,0
1269410400000,1.34498,1.34501,1.34060,1.34150,1.34150,2596,0
1269414000000,1.34151,1.34331,1.34105,1.34293,1.34293,1860,0
1269417600000,1.34301,1.34329,1.34091,1.34260,1.34260,2381,0
1269421200000,1.34261,1.34449,1.33649,1.33871,1.33871,3555,0
1269424800000,1.33869,1.34055,1.33546,1.33734,1.33734,2748,0
1269428400000,1.33738,1.33770,1.33445,1.33582,1.33582,2736,0
1269432000000,1.33580,1.33729,1.33408,1.33514,1.33514,1905,0
1269435600000,1.33512,1.33634,1.33335,1.33518,1.33518,2845,0
1269439200000,1.33504,1.33625,1.33320,1.33545,1.33545,2689,0
1269442800000,1.33560,1.33770,1.33539,1.33578,1.33578,2493,0
1269446400000,1.33580,1.33627,1.33282,1.33471,1.33471,2426,0
1269450000000,1.33470,1.33636,1.33389,1.33529,1.33529,2120,0
1269453600000,1.33531,1.33580,1.33232,1.33440,1.33440,2217,0
1269457200000,1.33437,1.33517,1.33359,1.33366,1.33366,1329,0
1269460800000,1.33368,1.33383,1.33212,1.33249,1.33249,1298,0
1269464400000,1.33246,1.33248,1.33119,1.33135,1.33135,1235,0
1269468000000,1.33133,1.33260,1.33050,1.33224,1.33224,1170,0
1269471600000,1.33229,1.33294,1.33142,1.33281,1.33281,879,0
1269475200000,1.33276,1.33353,1.33234,1.33295,1.33295,819,0
1269478800000,1.33296,1.33384,1.33275,1.33352,1.33352,993,0
1269482400000,1.33353,1.33463,1.33273,1.33338,1.33338,1014,0
1269486000000,1.33339,1.33340,1.33221,1.33288,1.33288,799,0
1269489600000,1.33285,1.33359,1.33248,1.33344,1.33344,565,0
1269493200000,1.33343,1.33410,1.33210,1.33299,1.33299,1113,0
1269496800000,1.33300,1.33325,1.32836,1.32961,1.32961,2182,0
1269500400000,1.32958,1.33222,1.32958,1.33191,1.33191,1246,0
1269504000000,1.33190,1.33432,1.33138,1.33193,1.33193,2159,0
1269507600000,1.33195,1.33360,1.33167,1.33303,1.33303,2217,0
1269511200000,1.33310,1.33536,1.33298,1.33382,1.33382,2432,0
1269514800000,1.33383,1.33653,1.33379,1.33602,1.33602,2039,0
1269518400000,1.33599,1.33702,1.33518,1.33595,1.33595,1979,0
1269522000000,1.33583,1.33593,1.33377,1.33531,1.33531,1834,0
1269525600000,1.33530,1.33627,1.33241,1.33247,1.33247,2132,0
1269529200000,1.33269,1.33633,1.33185,1.33572,1.33572,2409,0
1269532800000,1.33574,1.33647,1.33341,1.33444,1.33444,2201,0
1269536400000,1.33450,1.33861,1.33315,1.33415,1.33415,2823,0
1269540000000,1.33416,1.33457,1.32781,1.33014,1.33014,2928,0
1269543600000,1.33011,1.33091,1.32847,1.32896,1.32896,2136,0
1269547200000,1.32899,1.33087,1.32673,1.32819,1.32819,2018,0
1269550800000,1.32818,1.32874,1.32686,1.32732,1.32732,962,0
1269554400000,1.32734,1.32865,1.32725,1.32856,1.32856,805,0
1269558000000,1.32854,1.32854,1.32671,1.32735,1.32735,919,0
1269561600000,1.32732,1.33049,1.32725,1.33049,1.33049,1746,0
1269565200000,1.33051,1.33229,1.33008,1.33090,1.33090,1561,0
1269568800000,1.33084,1.33191,1.33049,1.33112,1.33112,904,0
1269572400000,1.33114,1.33316,1.33114,1.33294,1.33294,1222,0
1269576000000,1.33297,1.33348,1.33210,1.33328,1.33328,808,0
1269579600000,1.33327,1.33422,1.33312,1.33344,1.33344,1099,0
1269583200000,1.33343,1.33498,1.33315,1.33450,1.33450,967,0
1269586800000,1.33449,1.33532,1.33354,1.33354,1.33354,1355,0
1269590400000,1.33356,1.33578,1.33246,1.33505,1.33505,2188,0
1269594000000,1.33507,1.33821,1.33488,1.33692,1.33692,3460,0
1269597600000,1.33694,1.33819,1.33610,1.33744,1.33744,2434,0
1269601200000,1.33747,1.33930,1.33714,1.33729,1.33729,2665,0
1269604800000,1.33731,1.34052,1.33731,1.33877,1.33877,2749,0
1269608400000,1.33875,1.33875,1.33615,1.33737,1.33737,2367,0
1269612000000,1.33739,1.33815,1.33450,1.33779,1.33779,3484,0
1269615600000,1.33780,1.34161,1.33773,1.33914,1.33914,3493,0
1269619200000,1.33916,1.34180,1.33885,1.33965,1.33965,2683,0
1269622800000,1.33967,1.34106,1.33829,1.33868,1.33868,2509,0
1269626400000,1.33867,1.34049,1.33756,1.33859,1.33859,1742,0
1269630000000,1.33855,1.34024,1.33846,1.33990,1.33990,1390,0
1269633600000,1.33989,1.34202,1.33956,1.34136,1.34136,1326,0
1269637200000,1.34134,1.34231,1.34037,1.34075,1.34075,1136,0
1269820800000,1.34719,1.34768,1.34429,1.34458,1.34458,1545,0
1269824400000,1.34456,1.34496,1.34341,1.34431,1.34431,1042,0
1269828000000,1.34432,1.34451,1.34316,1.34351,1.34351,1373,0
1269831600000,1.34349,1.34407,1.34172,1.34198,1.34198,1417,0
1269835200000,1.34195,1.34314,1.34192,1.34268,1.34268,955,0
1269838800000,1.34266,1.34404,1.34258,1.34399,1.34399,1020,0
1269842400000,1.34400,1.34427,1.34273,1.34311,1.34311,937,0
1269846000000,1.34309,1.34451,1.34218,1.34441,1.34441,1135,0
1269849600000,1.34444,1.34584,1.34344,1.34491,1.34491,1481,0
1269853200000,1.34492,1.35010,1.34485,1.34973,1.34973,2977,0
1269856800000,1.34970,1.35056,1.34630,1.34646,1.34646,2521,0
1269860400000,1.34648,1.34899,1.34648,1.34732,1.34732,2245,0
1269864000000,1.34727,1.34918,1.34711,1.34746,1.34746,1943,0
1269867600000,1.34749,1.34857,1.34694,1.34732,1.34732,1775,0
1269871200000,1.34730,1.34809,1.34411,1.34431,1.34431,2285,0
1269874800000,1.34430,1.34607,1.34372,1.34468,1.34468,2473,0
1269878400000,1.34474,1.34709,1.34458,1.34708,1.34708,2441,0
1269882000000,1.34705,1.34779,1.34599,1.34648,1.34648,1986,0
1269885600000,1.34645,1.34658,1.34354,1.34375,1.34375,1511,0
1269889200000,1.34377,1.34617,1.34355,1.34586,1.34586,1243,0
1269892800000,1.34588,1.34671,1.34573,1.34633,1.34633,876,0
1269896400000,1.34629,1.34809,1.34617,1.34790,1.34790,868,0
1269900000000,1.34788,1.34827,1.34758,1.34817,1.34817,775,0
1269903600000,1.34819,1.34820,1.34746,1.34755,1.34755,491,0
1269907200000,1.34756,1.34807,1.34737,1.34763,1.34763,445,0
1269910800000,1.34764,1.34915,1.34761,1.34892,1.34892,613,0
1269914400000,1.34895,1.34901,1.34699,1.34734,1.34734,1193,0
1269918000000,1.34730,1.34842,1.34730,1.34745,1.34745,817,0
1269921600000,1.34749,1.34816,1.34721,1.34763,1.34763,630,0
1269925200000,1.34761,1.34909,1.34758,1.34887,1.34887,946,0
1269928800000,1.34884,1.34914,1.34854,1.34896,1.34896,576,0
1269932400000,1.34897,1.35060,1.34820,1.35047,1.35047,1171,0
1269936000000,1.35043,1.35367,1.35005,1.35228,1.35228,2924,0
1269939600000,1.35230,1.35297,1.35045,1.35104,1.35104,2080,0
1269943200000,1.35099,1.35099,1.34664,1.34911,1.34911,2838,0
1269946800000,1.34912,1.34915,1.34531,1.34746,1.34746,2451,0
1269950400000,1.34742,1.34897,1.34689,1.34771,1.34771,1690,0
1269954000000,1.34766,1.34888,1.34722,1.34850,1.34850,1391,0
1269957600000,1.34849,1.34869,1.34620,1.34660,1.34660,1961,0
1269961200000,1.34663,1.34768,1.34392,1.34434,1.34434,2407,0
1269964800000,1.34436,1.34565,1.34192,1.34222,1.34222,3372,0
1269968400000,1.34219,1.34223,1.33951,1.34079,1.34079,2836,0
1269972000000,1.34084,1.34253,1.34084,1.34211,1.34211,1529,0
1269975600000,1.34212,1.34213,1.34071,1.34092,1.34092,998,0
1269979200000,1.34096,1.34216,1.34055,1.34197,1.34197,1016,0
1269982800000,1.34198,1.34202,1.34107,1.34136,1.34136,801,0
1269986400000,1.34138,1.34184,1.34096,1.34130,1.34130,733,0
1269990000000,1.34128,1.34215,1.34092,1.34194,1.34194,609,0
1269993600000,1.34190,1.34248,1.34132,1.34236,1.34236,662,0
1269997200000,1.34237,1.34338,1.34208,1.34336,1.34336,881,0
1270000800000,1.34332,1.34374,1.34056,1.34162,1.34162,1987,0
1270004400000,1.34165,1.34171,1.33980,1.34034,1.34034,1577,0
1270008000000,1.34036,1.34114,1.33927,1.34056,1.34056,1354,0
1270011600000,1.34055,1.34066,1.33965,1.33966,1.33966,916,0
1270015200000,1.33961,1.34113,1.33841,1.34107,1.34107,1364,0
1270018800000,1.34112,1.34137,1.33966,1.34085,1.34085,1196,0
1270022400000,1.34088,1.34276,1.33933,1.34197,1.34197,1898,0
1270026000000,1.34205,1.34418,1.34166,1.34332,1.34332,2387,0
1270029600000,1.34331,1.34514,1.34297,1.34501,1.34501,2249,0
1270033200000,1.34503,1.34720,1.34502,1.34651,1.34651,2219,0
1270036800000,1.34653,1.34769,1.34578,1.34744,1.34744,1641,0
1270040400000,1.34746,1.34886,1.34703,1.34834,1.34834,2083,0
1270044000000,1.34838,1.35161,1.34764,1.34958,1.34958,3304,0
1270047600000,1.34956,1.35156,1.34956,1.35119,1.35119,2804,0
1270051200000,1.35121,1.35424,1.35099,1.35300,1.35300,4034,0
1270054800000,1.35302,1.35325,1.35049,1.35248,1.35248,3283,0
1270058400000,1.35254,1.35477,1.35216,1.35317,1.35317,2443,0
1270062000000,1.35315,1.35360,1.35272,1.35329,1.35329,1076,0
1270065600000,1.35327,1.35354,1.35081,1.35089,1.35089,1275,0
1270069200000,1.35086,1.35173,1.35050,1.35058,1.35058,1298,0
1270072800000,1.35062,1.35113,1.35061,1.35097,1.35097,817,0
1270076400000,1.35096,1.35141,1.35057,1.35062,1.35062,685,0
1270080000000,1.35065,1.35098,1.35034,1.35076,1.35076,542,0
1270083600000,1.35074,1.35262,1.35067,1.35256,1.35256,881,0
1270087200000,1.35260,1.35602,1.35225,1.35296,1.35296,2083,0
