ticker,date,open,high,low,close,volume
LMT,16 Mar 1995,25.125,26,25.125,25.8125,1376800
LMT,17 Mar 1995,25.875,26.75,25.75,26.75,2364600
LMT,20 Mar 1995,26.8125,26.8125,26.3125,26.6875,1464000
LMT,21 Mar 1995,26.75,27.1875,26.6875,27.125,1744600
LMT,22 Mar 1995,27,27.125,26.75,26.8125,1471800
LMT,23 Mar 1995,26.6875,26.75,26.3125,26.6875,1155000
LMT,24 Mar 1995,26.5625,27,26.5625,26.75,835800
LMT,27 Mar 1995,26.625,26.6875,26.4375,26.5,536000
LMT,28 Mar 1995,26.4375,26.5,26.125,26.1875,1424800
LMT,29 Mar 1995,26,26.375,26,26.1875,1222600
LMT,30 Mar 1995,26.25,26.25,25.875,25.9375,1270800
LMT,31 Mar 1995,25.9375,26.4375,25.5625,26.4375,983200
LMT,03 Apr 1995,26.3125,26.4375,25.5,25.5,450400
LMT,04 Apr 1995,25.5625,26.0625,25,26,1557200
LMT,05 Apr 1995,25.875,26,25.8125,26,1668400
LMT,06 Apr 1995,26,26.75,25.875,26.75,991200
LMT,07 Apr 1995,26.6875,27.25,26.6875,26.9375,1339400
LMT,10 Apr 1995,26.9375,27.75,26.9375,27.625,621000
LMT,11 Apr 1995,27.5,28.125,27.125,27.25,1394600
LMT,12 Apr 1995,27.125,27.5625,27.125,27.5625,1322600
LMT,13 Apr 1995,27.5625,27.8125,27.5,27.5,1167000
LMT,17 Apr 1995,27.5,27.5,27.25,27.3125,1286200
LMT,18 Apr 1995,27.4375,27.625,27.375,27.5625,1100200
LMT,19 Apr 1995,27.625,28.0625,27.5625,28,599800
LMT,20 Apr 1995,28,28.5,28,28.3125,1779400
LMT,21 Apr 1995,28.375,28.375,27.9375,28,1380000
LMT,24 Apr 1995,28.4375,29.875,28.125,29.5,896200
LMT,25 Apr 1995,29.25,29.25,28.4375,28.75,1951200
LMT,26 Apr 1995,28.5,29.375,28.375,29.3125,1641200
LMT,27 Apr 1995,29.125,29.4375,28.75,29,1951800
LMT,28 Apr 1995,28.9375,29.0625,28.6875,28.875,1215800
LMT,01 May 1995,28.9375,28.9375,28.6875,28.9375,1175200
LMT,02 May 1995,28.9375,29,28.625,28.6875,1422400
LMT,03 May 1995,28.75,29.25,28.5625,29.25,2056800
LMT,04 May 1995,29.375,29.75,29.0625,29.6875,942200
LMT,05 May 1995,29.6875,29.75,29.25,29.25,804000
LMT,08 May 1995,29.1875,29.625,29.125,29.4375,690200
LMT,09 May 1995,29.3125,29.5,29.25,29.375,691000
LMT,10 May 1995,29.4375,29.4375,29,29.0625,799600
LMT,11 May 1995,29,29.125,28.8125,28.875,636800
LMT,12 May 1995,28.75,29.9375,28.6875,29.5625,1227800
LMT,15 May 1995,29.5625,30,29.5625,29.875,1002800
LMT,16 May 1995,29.875,30.5625,29.875,30.5,1068000
LMT,17 May 1995,30.375,30.5,30,30.1875,880400
LMT,18 May 1995,29.875,30,29.625,29.625,1290800
LMT,19 May 1995,29.25,29.375,28.875,29.0625,962800
LMT,22 May 1995,29.0625,29.0625,28.8125,28.875,613200
LMT,23 May 1995,28.875,29.0625,28.75,28.9375,799400
LMT,24 May 1995,28.9375,30.0625,28.9375,29.625,1049600
LMT,25 May 1995,29.75,29.875,29.375,29.8125,1095800
LMT,26 May 1995,29.625,29.8125,29.5625,29.8125,643000
LMT,30 May 1995,29.625,29.6875,29.375,29.625,352000
LMT,31 May 1995,29.4375,29.75,29.25,29.75,864000
LMT,01 Jun 1995,29.75,30.0625,29.5625,30.0625,1064800
LMT,02 Jun 1995,29.6875,30.1875,29.5625,29.9375,826200
LMT,05 Jun 1995,29.9375,30.375,29.875,30.125,831400
LMT,06 Jun 1995,30,30.125,29.8125,29.875,650600
LMT,07 Jun 1995,29.75,29.9375,29.6875,29.9375,489600
LMT,08 Jun 1995,29.8125,30.125,29.8125,29.875,979800
LMT,09 Jun 1995,29.625,29.625,28.8125,28.875,2219200
LMT,12 Jun 1995,29.0625,29.5625,29.0625,29.375,1398000
LMT,13 Jun 1995,29.625,30,29.5,29.75,763800
LMT,14 Jun 1995,29.75,29.75,29.5,29.5625,779400
LMT,15 Jun 1995,29.5625,29.875,29.4375,29.6875,863400
LMT,16 Jun 1995,29.75,30.375,29.75,30.375,1208000
LMT,19 Jun 1995,30.75,32,30.75,31.875,1111000
LMT,20 Jun 1995,31.6875,32.4375,31.5,31.9375,971200
LMT,21 Jun 1995,31.8125,32.0625,31.8125,31.9375,1072800
LMT,22 Jun 1995,31.875,32,31.75,31.8125,750600
LMT,23 Jun 1995,31.625,31.875,31.5625,31.8125,612800
LMT,26 Jun 1995,31.75,31.75,30.8125,30.8125,1432600
LMT,27 Jun 1995,31.125,31.25,30.375,30.5,1676800
LMT,28 Jun 1995,30.4375,30.875,30.3125,30.875,819200
LMT,29 Jun 1995,30.8125,31.1875,30.7813,31.125,880800
LMT,30 Jun 1995,31.1875,31.6875,31.1875,31.5625,1830000
LMT,03 Jul 1995,31.5,31.5,31.3125,31.4375,359800
LMT,05 Jul 1995,31.3125,31.5,31.3125,31.375,515800
LMT,06 Jul 1995,31.5,31.5,31,31.1875,1078200
LMT,07 Jul 1995,31.1875,31.75,31.125,31.5,1131000
LMT,10 Jul 1995,31.5625,31.9375,31.4375,31.875,786800
LMT,11 Jul 1995,31.75,32.3125,31.75,31.9375,955000
LMT,12 Jul 1995,32.0625,32.0625,31.5625,31.5625,1261000
LMT,13 Jul 1995,31.625,31.625,31,31.375,970000
LMT,14 Jul 1995,31.125,31.1875,30.875,31,370200
LMT,17 Jul 1995,31.375,31.4375,31.125,31.25,1064800
LMT,18 Jul 1995,31.25,31.375,31,31.0625,618400
LMT,19 Jul 1995,31.0625,31.0625,29.6875,30.4375,1614400
LMT,20 Jul 1995,30.5,31.125,30.4375,30.9375,1017800
LMT,21 Jul 1995,30.6875,31.375,30.6875,31.25,686600
LMT,24 Jul 1995,31.1875,31.5,31.1875,31.375,660600
LMT,25 Jul 1995,31.4375,31.4375,31.1875,31.25,1083200
LMT,26 Jul 1995,31.25,31.375,30.875,31,753600
LMT,27 Jul 1995,31.25,32.6875,31.25,32.4375,1448000
LMT,28 Jul 1995,32.25,32.8125,31.9375,32.5,847000
LMT,31 Jul 1995,32.5,33,31.4375,31.4375,1091600
LMT,01 Aug 1995,31.5,31.875,31.5,31.75,460200
LMT,02 Aug 1995,31.75,32.0625,31.25,31.4375,675600
LMT,03 Aug 1995,31.4375,31.5,31.125,31.5,651800
LMT,04 Aug 1995,31.5,31.5625,31,31.125,343600
LMT,07 Aug 1995,31.125,31.25,30.9375,31.25,769200
LMT,08 Aug 1995,31.125,31.125,30.25,30.875,2592200
LMT,09 Aug 1995,30.875,30.875,30.375,30.5625,704000
LMT,10 Aug 1995,30.5625,30.5625,30,30.125,1089600
