ticker,date,open,high,low,close,volume
NOC,02 Oct 81,6.1667,6.4167,6.1667,6.4167,122400
NOC,05 Oct 81,6.5,6.7292,6.5,6.6458,82200
NOC,06 Oct 81,6.5417,6.6458,6.5,6.5,64800
NOC,07 Oct 81,6.4167,6.4583,6.375,6.375,48600
NOC,08 Oct 81,6.3333,6.4167,6.3333,6.4167,105000
NOC,09 Oct 81,6.3542,6.4375,6.3333,6.3542,59400
NOC,12 Oct 81,6.2917,6.3333,6.2083,6.2083,25800
NOC,13 Oct 81,6.125,6.1667,6.125,6.1667,149400
NOC,14 Oct 81,6.25,6.7083,6.25,6.7083,370800
NOC,15 Oct 81,6.6667,7.0833,6.6667,7.0833,58200
NOC,19 Oct 81,7.4583,7.5625,7.3333,7.5625,636000
NOC,20 Oct 81,7.5208,7.6458,7.375,7.5417,390000
NOC,21 Oct 81,7.4583,7.4583,7.2917,7.2917,370200
NOC,22 Oct 81,7.2917,7.3125,7.2708,7.2917,129600
NOC,23 Oct 81,7.2292,7.2708,7.1875,7.2292,219600
NOC,26 Oct 81,7.1875,7.1875,7.1042,7.1667,66000
NOC,27 Oct 81,7.1667,7.2083,7.1667,7.2083,45600
NOC,28 Oct 81,7.1875,7.2917,7.1875,7.25,66600
NOC,29 Oct 81,7.25,7.4375,7.25,7.4375,255600
NOC,30 Oct 81,7.3542,7.4792,7.3542,7.3958,32400
NOC,02 Nov 81,7.4375,7.5625,7.4167,7.4375,117000
NOC,03 Nov 81,7.4375,7.7083,7.4375,7.6667,49200
NOC,04 Nov 81,7.625,7.6875,7.6042,7.6667,408600
NOC,05 Nov 81,7.6667,7.75,7.6667,7.75,175800
NOC,06 Nov 81,7.6667,7.6667,7.625,7.6667,82800
NOC,09 Nov 81,7.7292,7.75,7.7083,7.7083,144600
NOC,10 Nov 81,8.4167,8.4792,8.3333,8.375,362400
NOC,11 Nov 81,8.2917,8.2917,8,8.2083,505200
NOC,12 Nov 81,8.375,8.7708,8.2917,8.625,621000
NOC,13 Nov 81,8.5833,8.5833,8.4375,8.4375,285600
NOC,16 Nov 81,8.4167,8.4167,8.375,8.3958,133800
NOC,17 Nov 81,8.3958,8.8958,8.3958,8.7917,570000
NOC,18 Nov 81,8.75,8.7917,8.625,8.625,580200
NOC,19 Nov 81,8.5833,8.5833,8.5,8.5417,564000
NOC,20 Nov 81,8.5833,9.1667,8.5833,9.1667,563400
NOC,23 Nov 81,8.9583,9.0625,8.875,8.8958,1200600
NOC,24 Nov 81,8.7708,8.8958,8.7708,8.8333,244800
NOC,25 Nov 81,8.8333,8.8333,8.7292,8.7917,188400
NOC,27 Nov 81,8.6667,8.6667,8.5,8.6042,137400
NOC,30 Nov 81,8.3333,8.3958,8.125,8.2292,184200
NOC,01 Dec 81,8.2708,8.2708,8.1667,8.1667,113400
NOC,02 Dec 81,8.0417,8.1667,8.0417,8.1667,100200
NOC,03 Dec 81,8.2083,8.2083,8.125,8.1458,70800
NOC,04 Dec 81,8.125,8.1667,8.0833,8.125,156600
NOC,07 Dec 81,8.1667,8.2083,8.125,8.125,87000
NOC,08 Dec 81,8.125,8.1667,8.1042,8.1042,105600
NOC,09 Dec 81,8.1042,8.3125,8.1042,8.2708,297600
NOC,10 Dec 81,8.2708,8.4583,8.2708,8.4583,58200
NOC,11 Dec 81,8.4167,8.4167,8.3333,8.375,199200
NOC,14 Dec 81,8.2708,8.2917,8.1875,8.1875,70800
NOC,15 Dec 81,8.125,8.125,8,8.125,263400
NOC,16 Dec 81,8.125,8.125,8.0833,8.125,39000
NOC,17 Dec 81,8.125,8.375,8.0833,8.375,354600
NOC,18 Dec 81,8.3542,8.75,8.3542,8.7083,755400
NOC,21 Dec 81,8.6667,8.7083,8.5208,8.5833,345000
NOC,22 Dec 81,8.5417,8.5417,8.4583,8.4583,88200
NOC,23 Dec 81,8.5,8.5,8.5,8.5,79200
NOC,24 Dec 81,8.7083,8.7292,8.6875,8.7083,108600
NOC,28 Dec 81,8.7083,8.7917,8.7083,8.7083,64200
NOC,29 Dec 81,8.7083,8.75,8.6875,8.6875,276600
NOC,30 Dec 81,8.6875,8.7292,8.6875,8.6875,81600
NOC,31 Dec 81,8.75,8.75,8.7083,8.7292,30600
NOC,04 Jan 82,8.7083,8.7292,8.6875,8.6875,58800
NOC,05 Jan 82,8.6875,8.7292,8.6875,8.6875,287400
NOC,06 Jan 82,8.6458,8.6458,8.2917,8.3958,333600
NOC,07 Jan 82,8.25,8.25,8.1042,8.25,136800
NOC,08 Jan 82,8.25,8.5833,8.25,8.5417,276000
NOC,11 Jan 82,8.5,8.5,7.6458,7.6458,621000
NOC,12 Jan 82,7.6667,7.6667,7.4792,7.4792,215400
NOC,13 Jan 82,7.4167,7.4167,7.125,7.125,432000
NOC,14 Jan 82,7.1667,7.25,7.1667,7.1667,117600
NOC,15 Jan 82,7.2083,7.375,7.2083,7.375,510000
NOC,18 Jan 82,7.3125,7.3125,7.2083,7.2292,735000
NOC,19 Jan 82,7.1875,7.2917,7.1875,7.25,312000
NOC,20 Jan 82,7.25,7.4792,7.2292,7.4375,689400
NOC,21 Jan 82,7.5,7.6875,7.5,7.6667,51000
NOC,22 Jan 82,7.7083,7.875,7.7083,7.875,74400
NOC,25 Jan 82,8,8.0833,8,8.0417,63600
NOC,26 Jan 82,8.0417,8.1667,8.0417,8.1042,264600
NOC,27 Jan 82,8.0833,8.1042,8.0833,8.1042,86400
NOC,28 Jan 82,8.0833,8.125,8.0833,8.125,60600
NOC,29 Jan 82,8.1042,8.25,8.1042,8.1875,104400
NOC,01 Feb 82,8.1667,8.3333,8.1667,8.25,289800
